2015-10-11 23:29 CRITICAL task          Local-Torrents-TV BUG: Unhandled error in plugin include: while scanning for the next token\nfound character '\t' that cannot start any token\n  in "c:\Users\sysfs\flexget\New Config File Flexget\series-following.yml", line 47, column 1
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV x264 LOL` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV XviD AFG[ettv]` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 The Partners In The Divorce 480p WEB-DL x264-mSD` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones.S08E02.720p.HDTV.X264-DIMENSION [PublicHD]` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Tigers About The House S01E03 HDTV XviD-AFG` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Tiny House Nation S01E03 210 Sq Ft Rochester Studio Retreat 480p HDTV x264-mSD` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Crooked.House.S01E03.WS.PDTV.XviD-RiVER.avi` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 HDTV x264 LOL ettv` by torrent_alive plugin because had < 5 required seeds. (4)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Minority Report S01E03 INTERNAL XviD-AFG[sltv]` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Pretty Little Liars S05E02 HDTV XviD-AFG` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 HDTV x264 LOL ettv` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Alpha House S01E03 All Weapons Red WEBRip x264 W4F eztv` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Ghosts In My House S01E03 House Horrors HDTV x264-SPASM` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Walking Dead 1x03 (HDiTunes) (DVB) By Hero` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Extant S01E03 HDTV XviD FUM ettv` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Pretty Little Liars S05E02 HDTV x264-ChameE` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Pretty Little Liars S05E02 720p WEBRip` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following 3x03 HDTV x264 LOL VTV` by torrent_alive plugin because had < 5 required seeds. (3)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 VOSTFR Gillop avi` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 720p HDTV X264-DIMENSION` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The 100k House Tricks Of The Trade S01E03 HDTV XviD-AFG` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The 100 S01E03 PROPER HDTV XviD-EVO` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV XviD AFG` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 Season 8 Episode 2 HDTV + Subtitles [GlowGaze]` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV x264-LOL[ettv]` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 720p HDTV X264 DIMENSION` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV x264 LOL` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `House.of.Horrors.Kidnapped.S01E03.HDTV.x264-W4F` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The 100k House Tricks Of The Trade S01E03 HDTV XviD-AFG` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Real Housewives of Melbourne s01e03 720p HDTV x264 Hector mp4` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Kimora House Of Fab S01E03 VeroVenlo avi` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Adam Devines House Party S01E03 HDTV x264-YesTV` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Safe House S01E03 x264 RB58` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The House That 100k Built S01E03 HDTV x264-FTP` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Inside Selling Houses Australia S01E03 HDTV x264-Hector mp4` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `House Rules AU S01E03 WS PDTV XviD BF1 avi` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `WWE Legends House S01E03 WEB-DL H264-XWT -={SPARROW}=-` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `My Haunted House S01E03 Trapped and Retreat HDTV XviD-AFG` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `House.of.Food.S01E03.PDTV.x264-JIVE` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Fringe S01E03 HDTV subtitulado Esp SC avi` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 1080p WEB-DL DD5 1 H 264-KiNGS [PublicHD]` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The 100 1x03 La Nebbia iTA ENG 720p WEB-DLMux x264-NHD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 PROPER VOSTFR HDTV XviD-ATeam` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Playing House S01E03 720p HDTV x264 KILLERS PublicHD` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Playing House S01E03 Unfinished Business 1080p WEB DL DD5 1 H 26` by torrent_alive plugin because had < 5 required seeds. (0)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Extant S01E03 720p HDTV X264 DIMENSION` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 720p HDTV X264 DIMENSION` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 720p WEB-DL DD5 1 H 264-KiNGS [PublicHD]` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Parks and Recreation S05E02 720p HDTV X264-DIMENSION` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 HDTV x264 LOL` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 720p HDTV X264 DIMENSION rartv rarbg com` by torrent_alive plugin because had < 5 required seeds. (2)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 480p HDTV x264-ChameE` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under The Dome S01E03 HDTV 1080i MPEG2 DD5.1 - TxN` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The 100 S01E03 720p WEB DL DD5 1 H 264 KiNGS PublicHD` by torrent_alive plugin because had < 5 required seeds. (0)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV x264 LOL ettv` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Fringe S01E03 720p HDTV x264-CTU [eztv]` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Fringe S01E03 PROPER HDTV XviD-XOR` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Fringe.S01E03.REPACK.720p.HDTV.x264-CTU #2` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Extant S01E03 720p WEB DL DD5 1 H 264 ECI rartv rarbg com` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Extant S01E03 1080p WEB DL DD5 1 H 264 ECI rartv rarbg com` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Pretty Little Liars S05E02 720p HDTV X264-DIMENSION` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Pretty Little Liars S05E02 HDTV x264-LOL [ GloTorrents ]` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Pretty Little Liars S05E02 480p HDTV x264-mSD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 HDTV XviD AFG` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 HDTV Subtitulado Esp SC avi` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 480p HDTV x264 mSD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 HDTV` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 HDTV x264 LOL` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 480p WEB DL x264 mSD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 720p HDTV X264 DIMENSION` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The Following S01E03 HDTV x264[140MB][SMALLSIZE]~POOLSTAR` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Parks and Recreation S05E02 480p WEB-DL x264-mSD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Parks and Recreation S05E02 480p WEB-DL x264-mSD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Parks and Recreation S05E02 HDTV x264 LOL` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Parks and Recreation S05E02 INTERNAL HDTV XviD-AFG` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Parks and Recreation S05E02 720p HDTV X264-DIMENSION [PublicHD]` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under The Dome S01E03 HDTV 1080i MPEG2 DD5 1 TxN` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 Manhunt 1080p WEB DL DD5 1 H 264 NTb PublicHD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 720p HDTV X264 DIMENSION PublicHD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 HDTV x264 LOL` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 720p HDTV X264-DIMENSION` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 HDTV x264-LOL [VTV] mp4` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 VOSTFR HDTV x264-BRN [KskS] mp4` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Under the Dome S01E03 720p HDTV X264-DIMENSION` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The 100 S01E03 720p HDTV x264 REMARKABLE PublicHD` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `No Foreigners Here 100 Percent British S01E03 PDTV x264-C4TV` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `The 100k House Tricks Of The Trade S01E03 HDTV x264-C4TV` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV XviD AFG` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV x264 LOL [VTV] mp4` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HQ HDTV AC3 DivX` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV Subtitulado Esp SC avi` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 HDTV XviD AFG` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 UNRATED FRENCH LD HDTV XviD-MiND` by torrent_alive plugin because had < 5 required seeds. (1)
2015-10-11 23:38 VERBOSE  task          My-TV-Shows-Find-Missing REJECTED: `Bones S08E02 720p HDTV X264 DIMENSION` by torrent_alive plugin because had < 5 required seeds. (1)
